OpenTime,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,CloseTime,ETH-QuoteAssetVolume,ETH-NumberOfTrades,ETH-TBBAV,ETH-TBQAV,ETH-Ignore,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-Ignore
2021-12-26 08:15:00,4043.95,4050.0,4040.36,4042.36,364.0895,2021-12-26 08:29:59.999,1473367.92382,1540.0,205.0093,829612.062251,0.0,49921.66,50000.0,49820.58,49829.94,42.6081,2127114.4509005,3106.0,15.36938,767441.3833515,0.0
2021-12-26 08:30:00,4042.47,4049.75,4041.79,4042.18,355.9395,2021-12-26 08:44:59.999,1440196.190856,1485.0,186.7681,755719.916856,0.0,49829.94,49924.43,49826.32,49837.03,35.29625,1760374.066941,2453.0,15.23645,759936.1801923,0.0
2021-12-26 08:45:00,4042.18,4046.0,4037.51,4044.12,388.6586,2021-12-26 08:59:59.999,1571103.633897,1809.0,226.3914,915145.910656,0.0,49839.78,49886.43,49796.29,49862.7,49.32464,2458680.8399704,2467.0,25.17504,1254930.8901496,0.0
2021-12-26 09:00:00,4044.12,4048.75,4043.01,4046.42,165.9556,2021-12-26 09:14:59.999,671504.202825,1272.0,83.4418,337629.972504,0.0,49862.7,49920.0,49857.06,49870.08,33.9577,1694032.6264775,2477.0,18.08175,902055.1509139,0.0
2021-12-26 09:15:00,4046.41,4047.1,4039.28,4042.45,321.279,2021-12-26 09:29:59.999,1298697.691034,1769.0,161.1874,651597.308431,0.0,49870.08,49873.01,49764.01,49785.41,63.8324,3178886.9147566,2949.0,22.75132,1132967.8496,0.0
2021-12-26 09:30:00,4042.48,4048.96,4040.0,4048.18,251.496,2021-12-26 09:44:59.999,1016867.577362,1462.0,143.0574,578453.710762,0.0,49785.41,49870.0,49772.91,49860.01,33.76016,1681832.4805454,2313.0,17.09077,851422.2168369,0.0
2021-12-26 09:45:00,4048.42,4056.97,4041.69,4052.65,435.6461,2021-12-26 09:59:59.999,1764594.511649,2330.0,284.7168,1153260.463714,0.0,49860.03,49974.58,49780.0,49930.07,47.95839,2393054.4715508,2926.0,25.46485,1270391.6289079,0.0
2021-12-26 10:00:00,4052.64,4054.62,4049.24,4051.31,200.1238,2021-12-26 10:14:59.999,810807.511798,1425.0,77.4134,313655.630777,0.0,49930.06,49970.37,49930.06,49958.09,43.81663,2188473.8493206,2294.0,25.13813,1255561.375114,0.0
2021-12-26 10:15:00,4051.72,4069.0,4051.46,4064.1,917.7357,2021-12-26 10:29:59.999,3728155.160451,3476.0,571.9165,2323155.173833,0.0,49958.1,50299.29,49958.06,50174.12,219.35956,11000522.5533519,6916.0,111.37863,5583623.5380278,0.0
2021-12-26 10:30:00,4064.1,4067.45,4057.63,4060.01,181.6322,2021-12-26 10:44:59.999,737664.673919,1441.0,92.4411,375433.028339,0.0,50174.12,50208.13,50130.0,50143.22,45.11325,2262907.6793198,2561.0,20.7125,1038908.8132207,0.0
2021-12-26 10:45:00,4060.01,4061.0,4048.0,4055.71,314.9172,2021-12-26 10:59:59.999,1276595.381016,1817.0,119.7504,485516.209971,0.0,50143.21,50149.99,50009.71,50073.8,51.44205,2575207.4221879,2871.0,24.57669,1230023.2911729,0.0
2021-12-26 11:00:00,4055.76,4067.17,4050.58,4051.13,478.3087,2021-12-26 11:14:59.999,1941899.758064,2061.0,248.3993,1008218.597624,0.0,50073.81,50206.0,50059.61,50060.02,48.9553,2454455.6871444,3281.0,24.57085,1231963.2800377,0.0
2021-12-26 11:15:00,4051.17,4062.99,4051.17,4062.75,305.2733,2021-12-26 11:29:59.999,1237725.66932,1561.0,214.8163,870909.757661,0.0,50060.01,50209.6,50050.0,50201.25,51.56852,2584039.8368346,2914.0,29.16925,1461726.3054661,0.0
2021-12-26 11:30:00,4062.5,4079.99,4061.33,4075.03,845.1942,2021-12-26 11:44:59.999,3441716.342293,3661.0,536.973,2186573.266577,0.0,50201.25,50355.31,50176.08,50324.81,87.77076,4414672.8452891,4520.0,48.51328,2439817.3672496,0.0
2021-12-26 11:45:00,4075.69,4079.08,4069.0,4071.43,379.4305,2021-12-26 11:59:59.999,1545900.804037,1952.0,218.1904,888948.102456,0.0,50324.82,50430.0,50258.34,50265.82,73.55916,3702894.5511878,3756.0,41.96953,2112823.6870335,0.0
2021-12-26 12:00:00,4071.43,4076.5,4067.35,4069.51,243.9517,2021-12-26 12:14:59.999,993287.741241,1446.0,120.1988,489412.315081,0.0,50267.12,50320.0,50236.03,50264.68,50.60219,2543872.9090032,2470.0,23.42727,1177714.6305944,0.0
2021-12-26 12:15:00,4069.51,4079.98,4069.02,4074.54,254.3346,2021-12-26 12:29:59.999,1036194.688961,1536.0,135.7548,553077.809579,0.0,50270.28,50359.44,50257.8,50299.72,37.05421,1863632.5397673,2261.0,20.33002,1022522.3545916,0.0
2021-12-26 12:30:00,4074.68,4078.67,4074.02,4077.47,225.6459,2021-12-26 12:44:59.999,919865.844963,1244.0,151.112,615994.943591,0.0,50299.71,50400.0,50283.52,50379.03,40.62701,2045720.6830435,2653.0,22.45071,1130376.1875782,0.0
2021-12-26 12:45:00,4077.47,4077.83,4064.5,4074.02,428.71,2021-12-26 12:59:59.999,1745370.443051,1547.0,158.832,646714.607757,0.0,50378.35,50381.29,50194.04,50278.97,84.34949,4240337.7055775,3335.0,35.36443,1777726.9184772,0.0
2021-12-26 13:00:00,4074.02,4076.37,4066.62,4068.54,411.6554,2021-12-26 13:14:59.999,1675484.586161,1717.0,206.798,841626.603169,0.0,50278.96,50284.33,50189.12,50207.11,72.83795,3658275.9635298,3067.0,37.56916,1886704.6186572,0.0
2021-12-26 13:15:00,4069.14,4075.43,4068.36,4074.39,139.1287,2021-12-26 13:29:59.999,566417.737627,989.0,84.0763,342314.450024,0.0,50207.08,50277.76,50207.08,50258.03,18.86367,948017.2574299,1703.0,10.38023,521670.7422445,0.0
2021-12-26 13:30:00,4074.39,4075.74,4071.76,4073.14,156.551,2021-12-26 13:44:59.999,637749.660696,1011.0,95.2333,387937.315615,0.0,50263.48,50278.98,50221.23,50251.3,19.27916,968874.3015838,1812.0,9.37561,471161.6446838,0.0
2021-12-26 13:45:00,4073.19,4079.78,4066.01,4077.16,571.7731,2021-12-26 13:59:59.999,2328246.488936,2051.0,383.1057,1559868.931406,0.0,50251.31,50412.71,50175.0,50370.33,94.00174,4727325.7937481,3347.0,65.43253,3290232.993535,0.0
2021-12-26 14:00:00,4076.9,4082.56,4073.95,4076.28,365.4889,2021-12-26 14:14:59.999,1490774.573791,2142.0,212.5567,866926.245025,0.0,50370.3,50472.45,50320.0,50326.84,77.07338,3884637.9221405,3647.0,42.88516,2161620.396552,0.0
2021-12-26 14:15:00,4076.27,4077.11,4070.0,4072.38,229.7575,2021-12-26 14:29:59.999,935961.813514,1472.0,101.6388,414029.705663,0.0,50326.83,50354.51,50240.27,50294.04,37.85344,1904087.1553467,2360.0,19.22505,967031.9653748,0.0
2021-12-26 14:30:00,4072.4,4082.0,4071.89,4076.2,410.5316,2021-12-26 14:44:59.999,1674413.741451,1510.0,211.8051,863796.737585,0.0,50294.04,50409.64,50280.0,50366.84,43.99109,2215958.5700247,2630.0,21.81569,1098787.6383562,0.0
2021-12-26 14:45:00,4076.2,4078.92,4073.13,4078.02,176.7465,2021-12-26 14:59:59.999,720525.457658,1108.0,129.9472,529750.322161,0.0,50366.84,50389.98,50303.65,50364.68,22.6182,1138769.7919127,1824.0,11.09571,558705.9315763,0.0
2021-12-26 15:00:00,4078.02,4085.7,4077.93,4080.73,410.2264,2021-12-26 15:14:59.999,1674573.267718,2086.0,289.967,1183682.983612,0.0,50363.88,50398.99,50328.03,50328.43,25.64445,1291770.1817758,1774.0,12.73548,641558.8885178,0.0
2021-12-26 15:15:00,4080.92,4080.92,4080.92,4080.92,0.0031,2021-12-26 15:29:59.999,12.650852,1.0,0.0,0.0,0.0,50328.43,50398.0,50310.0,50343.98,24.60655,1239008.051781,1754.0,10.58554,532957.6436196,0.0
2021-12-26 15:30:00,4074.22,4080.92,4071.6,4077.95,386.2103,2021-12-26 15:44:59.999,1574110.055873,1656.0,243.4022,992129.782944,0.0,50344.29,50365.1,50305.0,50353.76,29.11737,1465570.3038876,1781.0,13.93931,701648.6089416,0.0
2021-12-26 15:45:00,4077.95,4081.37,4074.2,4074.2,181.4786,2021-12-26 15:59:59.999,740185.776624,945.0,107.3488,437824.252473,0.0,50353.76,50390.0,50300.0,50300.0,37.81193,1904015.6380807,1952.0,14.08449,709235.0446717,0.0
2021-12-26 16:00:00,4074.2,4074.21,4045.17,4052.99,877.2246,2021-12-26 16:14:59.999,3558451.199615,3702.0,329.5531,1336651.794472,0.0,50300.0,50300.01,49949.17,50078.55,148.17127,7421838.9931341,5924.0,67.46938,3379116.3614924,0.0
2021-12-26 16:15:00,4053.23,4078.69,4049.0,4074.39,650.9286,2021-12-26 16:29:59.999,2645674.575354,2770.0,353.1575,1435556.958685,0.0,50078.55,50482.57,50023.26,50403.68,101.07435,5080000.1931629,4929.0,66.94243,3364572.6724948,0.0
2021-12-26 16:30:00,4074.72,4097.65,4074.72,4095.92,1771.0345,2021-12-26 16:44:59.999,7242143.204376,5246.0,1084.612,4437108.714578,0.0,50403.68,50911.81,50403.67,50842.16,244.53201,12394736.1963882,10394.0,149.40661,7572064.5503063,0.0
2021-12-26 16:45:00,4096.13,4106.9,4082.77,4084.03,1446.6308,2021-12-26 16:59:59.999,5927163.090502,5775.0,911.8437,3736791.611862,0.0,50842.16,51060.35,50761.61,50800.03,225.32858,11476462.3802522,8503.0,111.38772,5673908.1444477,0.0
2021-12-26 17:00:00,4084.03,4090.0,4080.9,4085.24,431.4899,2021-12-26 17:14:59.999,1762953.133374,1849.0,220.2207,899815.314236,0.0,50800.02,50934.35,50800.02,50870.01,47.3021,2407153.9941246,3026.0,23.76473,1209301.7315836,0.0
2021-12-26 17:15:00,4085.58,4092.31,4081.68,4083.79,277.9443,2021-12-26 17:29:59.999,1135818.998767,1250.0,151.5282,619380.628017,0.0,50870.01,50921.63,50810.0,50876.5,28.65609,1457596.5727176,1954.0,12.29435,625337.1233949,0.0
2021-12-26 17:30:00,4083.79,4095.68,4080.9,4090.0,523.8551,2021-12-26 17:44:59.999,2143596.776627,1941.0,349.4492,1430155.578515,0.0,50876.5,51300.0,50873.0,51128.71,125.50188,6417442.1602296,7694.0,79.20117,4049887.2812746,0.0
2021-12-26 17:45:00,4090.0,4090.94,4081.7,4084.67,310.1735,2021-12-26 17:59:59.999,1267064.384031,1496.0,161.5912,660103.480202,0.0,51128.72,51133.62,50950.0,51001.45,69.78236,3559836.7528058,3128.0,28.85456,1471880.2747018,0.0
2021-12-26 18:00:00,4084.38,4092.91,4074.85,4077.78,965.1605,2021-12-26 18:14:59.999,3939206.305843,3385.0,443.2408,1809070.075439,0.0,51001.45,51093.44,50800.0,50880.82,155.0938,7894722.5150749,5706.0,94.8087,4826233.6682463,0.0
2021-12-26 18:15:00,4078.0,4079.42,4063.2,4068.61,556.1,2021-12-26 18:29:59.999,2263814.842881,2758.0,223.876,911337.322447,0.0,50878.28,50878.29,50666.5,50745.19,109.27628,5549277.5668621,4094.0,55.00933,2793018.9112186,0.0
2021-12-26 18:30:00,4068.67,4072.7,4060.95,4068.02,395.1916,2021-12-26 18:44:59.999,1607111.496273,1715.0,159.414,648364.900434,0.0,50745.2,50850.0,50699.41,50789.99,60.71096,3082263.9669689,2672.0,32.36274,1642905.2831225,0.0
2021-12-26 18:45:00,4068.02,4074.01,4061.81,4065.3,453.7992,2021-12-26 18:59:59.999,1847379.957933,1553.0,151.0441,614726.701236,0.0,50789.99,50835.44,50761.63,50801.06,36.96328,1877521.021114,1970.0,18.52565,941024.3493069,0.0
2021-12-26 19:00:00,4065.59,4079.59,4065.59,4074.75,446.0645,2021-12-26 19:14:59.999,1815755.787248,2319.0,239.045,973022.19614,0.0,50801.07,51000.0,50801.07,50932.74,74.81688,3805084.0862328,3947.0,40.93933,2082173.3442662,0.0
2021-12-26 19:15:00,4074.75,4081.44,4072.18,4078.44,379.6895,2021-12-26 19:29:59.999,1548608.952037,1929.0,207.4812,846192.966072,0.0,50932.73,50960.0,50860.01,50894.16,45.79828,2331738.6184577,2890.0,23.07977,1174954.5836399,0.0
2021-12-26 19:30:00,4078.92,4081.82,4060.01,4063.81,737.6933,2021-12-26 19:44:59.999,3001058.404763,2768.0,321.1525,1306710.875755,0.0,50894.16,50939.09,50606.12,50653.84,138.34501,7018729.1218159,5625.0,53.60372,2719866.8484079,0.0
2021-12-26 19:45:00,4063.91,4070.0,4060.04,4063.53,429.7572,2021-12-26 19:59:59.999,1746521.211966,1847.0,211.7304,860414.579082,0.0,50653.85,50744.86,50601.0,50643.78,96.8967,4909090.0560235,3654.0,52.18095,2643708.0114053,0.0
2021-12-26 20:00:00,4063.53,4063.53,4050.0,4053.0,668.0749,2021-12-26 20:14:59.999,2709885.070594,2621.0,287.7706,1167365.22555,0.0,50643.78,50643.78,50470.82,50528.51,100.04354,5055095.8517553,4110.0,41.97442,2120659.8071564,0.0
2021-12-26 20:15:00,4053.0,4068.57,4050.89,4067.15,542.4909,2021-12-26 20:29:59.999,2203478.769646,1912.0,327.9866,1332426.591777,0.0,50525.19,50665.33,50469.66,50661.1,53.08351,2685596.8300271,2625.0,30.04947,1520294.6850932,0.0
2021-12-26 20:30:00,4067.15,4067.29,4058.84,4064.47,309.4637,2021-12-26 20:44:59.999,1257394.991433,1732.0,108.7941,442035.870061,0.0,50661.1,50701.41,50619.37,50698.48,30.60279,1549964.6284754,2139.0,13.84955,701506.6806617,0.0
2021-12-26 20:45:00,4064.47,4078.74,4063.61,4076.01,464.9856,2021-12-26 20:59:59.999,1893590.178993,2621.0,237.5924,967552.313171,0.0,50700.0,50835.05,50700.0,50811.65,38.93787,1977002.0548929,2912.0,25.82228,1311124.5970701,0.0
2021-12-26 21:00:00,4076.01,4077.97,4066.85,4076.85,410.5724,2021-12-26 21:14:59.999,1671830.427866,2029.0,185.7138,756253.968994,0.0,50811.64,50816.31,50700.0,50791.38,65.50446,3324905.9595204,2704.0,27.71139,1406766.2708125,0.0
2021-12-26 21:15:00,4076.84,4078.7,4073.24,4077.68,261.6322,2021-12-26 21:29:59.999,1066308.938276,1443.0,141.7533,577724.800986,0.0,50791.39,50810.76,50734.02,50799.26,28.06226,1424864.7355547,2105.0,14.37868,730078.0750278,0.0
2021-12-26 21:30:00,4077.42,4081.0,4076.0,4080.0,324.3709,2021-12-26 21:44:59.999,1323025.220825,1618.0,187.4059,764401.603153,0.0,50799.26,50900.0,50786.64,50889.47,71.28512,3624808.4061679,3336.0,42.58935,2165367.2110822,0.0
2021-12-26 21:45:00,4079.99,4082.7,4070.0,4072.8,410.9555,2021-12-26 21:59:59.999,1676138.826171,1823.0,176.8269,721240.742817,0.0,50889.47,50951.1,50845.01,50850.49,68.08789,3466239.3042634,3078.0,28.91064,1471722.9667656,0.0
2021-12-26 22:00:00,4072.5,4078.24,4070.56,4075.83,236.6096,2021-12-26 22:14:59.999,964156.877314,1216.0,77.7458,316761.367633,0.0,50849.97,50979.59,50824.11,50962.94,34.44182,1753301.044853,2340.0,18.74355,954094.0640351,0.0
2021-12-26 22:15:00,4075.85,4088.0,4075.85,4087.49,527.2799,2021-12-26 22:29:59.999,2152694.407902,2073.0,289.0655,1180437.04126,0.0,50962.95,51150.36,50960.0,51067.98,92.60192,4727443.1413935,4447.0,52.88623,2699757.2180135,0.0
2021-12-26 22:30:00,4087.48,4089.0,4083.39,4086.97,381.3865,2021-12-26 22:44:59.999,1558597.064102,1591.0,169.9786,694688.067067,0.0,51067.98,51136.36,51022.12,51129.53,60.81102,3106023.8469552,2873.0,29.74131,1519064.2433885,0.0
2021-12-26 22:45:00,4087.05,4087.44,4079.2,4082.21,455.1741,2021-12-26 22:59:59.999,1858177.330246,1540.0,189.965,775448.130184,0.0,51129.52,51151.94,51025.0,51036.84,108.01402,5519649.9690829,3011.0,41.48653,2119348.6994955,0.0
2021-12-26 23:00:00,4082.2,4082.6,4076.07,4078.7,197.6218,2021-12-26 23:14:59.999,806157.21019,1178.0,64.0698,261309.50119,0.0,51036.8,51116.72,50907.16,51050.05,57.01746,2907831.1566424,3418.0,25.90195,1320972.7167797,0.0
2021-12-26 23:15:00,4078.49,4079.0,4069.23,4070.32,505.1542,2021-12-26 23:29:59.999,2057036.881754,2180.0,159.0781,647861.82646,0.0,51050.06,51060.81,50908.1,50941.78,79.20263,4036138.7945633,3740.0,44.03437,2243757.0048001,0.0
2021-12-26 23:30:00,4070.32,4074.0,4068.53,4070.83,450.6574,2021-12-26 23:44:59.999,1834888.774239,1658.0,163.8934,667320.877948,0.0,50941.79,51016.83,50902.32,50986.13,63.37532,3229801.9505968,2610.0,37.5857,1915430.2792507,0.0
2021-12-26 23:45:00,4070.84,4073.51,4067.0,4069.94,520.7799,2021-12-26 23:59:59.999,2119311.400704,2449.0,190.5552,775509.759607,0.0,50986.12,51061.21,50930.98,51030.7,83.72951,4269977.5013581,3676.0,46.54675,2373642.5229682,0.0
2021-12-27 00:00:00,4069.91,4070.15,4065.0,4067.81,258.464,2021-12-27 00:14:59.999,1051316.350944,1415.0,107.8976,438880.447574,0.0,51030.7,51044.8,50901.29,50947.46,37.26643,1898960.2837622,2250.0,17.63525,898612.1272351,0.0
2021-12-27 00:15:00,4067.87,4070.62,4062.41,4067.73,308.7878,2021-12-27 00:29:59.999,1255587.690577,1480.0,163.2866,663965.219915,0.0,50948.14,50980.0,50858.27,50940.75,71.13988,3622082.3595924,2809.0,33.66462,1714236.2826039,0.0
2021-12-27 00:30:00,4067.73,4070.62,4066.01,4069.28,247.8417,2021-12-27 00:44:59.999,1008404.045869,1011.0,83.447,339505.991704,0.0,50940.76,50981.91,50903.14,50970.05,41.30664,2104561.0595997,2106.0,21.55644,1098209.4129115,0.0
2021-12-27 00:45:00,4069.27,4069.35,4062.52,4064.37,489.3667,2021-12-27 00:59:59.999,1989362.910054,1502.0,118.192,480411.736448,0.0,50975.79,50984.22,50870.45,50885.89,67.7127,3448183.6124208,2351.0,34.85698,1775022.2984169,0.0
2021-12-27 01:00:00,4063.94,4066.36,4057.78,4057.84,441.9319,2021-12-27 01:14:59.999,1795199.048763,1696.0,126.6781,514671.927973,0.0,50883.97,50917.0,50765.42,50765.42,77.9145,3961819.5046531,3251.0,36.90961,1876862.255027,0.0
2021-12-27 01:15:00,4057.76,4064.0,4057.76,4061.8,272.5476,2021-12-27 01:29:59.999,1107010.539565,1119.0,110.7931,449911.458227,0.0,50765.02,50900.0,50764.48,50877.29,38.55521,1959965.1633168,2172.0,25.8675,1315081.5555083,0.0
2021-12-27 01:30:00,4061.52,4071.94,4061.51,4071.02,553.9187,2021-12-27 01:44:59.999,2253102.503911,1448.0,233.2417,948470.901566,0.0,50877.28,50954.83,50876.72,50941.02,34.29523,1746387.3263521,2116.0,18.81132,957888.0434569,0.0
2021-12-27 01:45:00,4071.02,4073.81,4068.42,4071.11,538.9603,2021-12-27 01:59:59.999,2194027.328177,1614.0,136.9539,557539.271661,0.0,50941.02,50995.29,50893.15,50961.98,85.56091,4359030.535646,3118.0,47.50235,2419926.0360071,0.0
2021-12-27 02:00:00,4071.11,4071.93,4066.33,4068.4,347.7017,2021-12-27 02:14:59.999,1414905.041855,1415.0,109.6701,446292.659885,0.0,50961.98,50999.97,50916.61,50941.6,37.75149,1923723.7599121,2194.0,20.00859,1019542.9824795,0.0
2021-12-27 02:15:00,4068.4,4072.72,4066.61,4068.4,399.5723,2021-12-27 02:29:59.999,1626269.813464,1605.0,168.4814,685725.240965,0.0,50941.6,51010.0,50856.09,50889.17,70.53063,3592945.9401632,3034.0,32.63393,1662404.0425456,0.0
2021-12-27 02:30:00,4068.4,4068.64,4054.23,4057.91,591.9717,2021-12-27 02:44:59.999,2402968.570393,2609.0,127.7685,518515.679549,0.0,50889.17,50889.17,50788.17,50819.18,66.03036,3356326.0819861,3393.0,31.60339,1606318.1644714,0.0
2021-12-27 02:45:00,4057.92,4058.09,4050.0,4053.1,727.7395,2021-12-27 02:59:59.999,2949334.715303,2583.0,158.1783,641029.676364,0.0,50818.46,50818.46,50680.0,50723.01,101.9899,5173791.2159148,5202.0,43.7437,2218962.1546135,0.0
2021-12-27 03:00:00,4053.25,4063.89,4051.0,4063.05,245.8335,2021-12-27 03:14:59.999,997212.578898,1807.0,100.8809,409263.487281,0.0,50723.03,50877.05,50687.46,50852.0,66.8088,3391778.2863791,4104.0,35.81343,1818104.7966839,0.0
2021-12-27 03:15:00,4063.06,4065.0,4060.47,4061.99,261.4457,2021-12-27 03:29:59.999,1062291.586283,1435.0,131.1539,532878.746302,0.0,50853.02,50862.85,50800.0,50809.35,35.20184,1789329.71166,2538.0,17.47662,888321.8046147,0.0
2021-12-27 03:30:00,4061.99,4063.0,4054.45,4056.63,364.3073,2021-12-27 03:44:59.999,1478658.541075,1783.0,200.4858,813752.477762,0.0,50808.26,50818.44,50755.3,50784.82,27.63562,1403551.6444088,2364.0,15.30962,777494.9614289,0.0
2021-12-27 03:45:00,4056.63,4056.66,4035.0,4039.56,1249.8905,2021-12-27 03:59:59.999,5054741.558943,4094.0,275.7729,1115101.281487,0.0,50784.82,50785.0,50566.12,50582.92,89.41942,4528615.516446,4587.0,40.70039,2061260.1778117,0.0
2021-12-27 04:00:00,4039.56,4047.53,4034.84,4046.43,811.1138,2021-12-27 04:14:59.999,3276886.690398,2924.0,350.9773,1418152.593425,0.0,50582.92,50666.49,50537.66,50654.45,92.74836,4692185.4154801,4186.0,53.02894,2683039.304747,0.0
2021-12-27 04:15:00,4046.44,4050.0,4044.18,4047.89,939.4365,2021-12-27 04:29:59.999,3802503.729735,2001.0,264.0244,1068583.11582,0.0,50654.88,50700.0,50640.54,50692.56,36.26785,1837736.1630622,2419.0,16.85112,853869.4265415,0.0
2021-12-27 04:30:00,4047.89,4049.4,4041.24,4048.86,368.8503,2021-12-27 04:44:59.999,1491910.526256,1640.0,185.2665,749299.217704,0.0,50692.56,50699.31,50591.17,50680.0,60.10407,3044080.6815213,3137.0,26.77206,1355910.6327345,0.0
2021-12-27 04:45:00,4048.86,4057.99,4048.3,4054.71,519.1478,2021-12-27 04:59:59.999,2105076.212701,2047.0,291.5175,1181957.149315,0.0,50677.77,50793.31,50670.0,50782.66,58.13333,2950447.7354422,3080.0,30.12157,1528655.7495928,0.0
2021-12-27 05:00:00,4054.78,4063.03,4054.78,4059.5,373.049,2021-12-27 05:14:59.999,1514230.277387,2034.0,214.8124,871935.897526,0.0,50782.66,50863.68,50773.03,50783.89,50.82173,2582388.6116586,3268.0,25.3943,1290389.906843,0.0
2021-12-27 05:15:00,4058.99,4062.75,4056.65,4060.42,323.2567,2021-12-27 05:29:59.999,1312256.290745,1536.0,183.8786,746420.666719,0.0,50783.89,50826.95,50753.73,50803.36,24.6652,1252939.920801,2277.0,12.21368,620420.8477682,0.0
2021-12-27 05:30:00,4060.41,4060.42,4052.99,4056.86,321.3648,2021-12-27 05:44:59.999,1303813.608453,1687.0,151.5404,614815.129671,0.0,50802.04,50817.4,50712.4,50785.7,82.05377,4165975.8111194,3561.0,38.29317,1944138.9808043,0.0
2021-12-27 05:45:00,4056.79,4063.13,4053.57,4061.61,497.9012,2021-12-27 05:59:59.999,2021310.934972,2168.0,285.4104,1158615.285877,0.0,50779.47,50924.81,50749.47,50818.55,170.47949,8669993.4824927,5905.0,93.74493,4767203.2095814,0.0
2021-12-27 06:00:00,4061.62,4068.0,4060.47,4064.97,358.4671,2021-12-27 06:14:59.999,1456969.969416,2085.0,176.5936,717729.725099,0.0,50818.55,50895.1,50803.31,50822.13,89.46946,4549357.2041766,3728.0,39.58323,2012780.3919658,0.0
2021-12-27 06:15:00,4064.97,4066.6,4056.18,4057.63,279.6835,2021-12-27 06:29:59.999,1135870.219214,1659.0,124.7237,506582.201128,0.0,50821.77,50848.77,50715.0,50715.01,61.91555,3144156.851078,2768.0,25.57068,1298567.4169753,0.0
2021-12-27 06:30:00,4057.02,4062.38,4056.42,4061.51,192.6846,2021-12-27 06:44:59.999,782223.275023,1011.0,97.9941,397765.710202,0.0,50715.02,50795.23,50703.55,50781.52,37.26636,1891497.1744057,2366.0,17.1328,869557.9044065,0.0
2021-12-27 06:45:00,4061.78,4063.72,4057.79,4062.35,207.938,2021-12-27 06:59:59.999,844368.41786,1675.0,119.9383,487056.174254,0.0,50781.52,50792.47,50721.52,50783.48,35.42891,1798505.4511248,2446.0,10.6742,541860.4887391,0.0
2021-12-27 07:00:00,4062.36,4063.39,4057.04,4059.2,299.3218,2021-12-27 07:14:59.999,1215193.220198,1400.0,167.0303,677959.741397,0.0,50783.49,50808.03,50752.88,50785.14,52.63348,2672916.5838917,2853.0,25.78806,1309590.2208607,0.0
2021-12-27 07:15:00,4059.23,4070.0,4046.71,4070.0,903.3565,2021-12-27 07:29:59.999,3664093.86106,3378.0,498.6723,2023608.465828,0.0,50785.14,50874.74,50608.41,50874.74,132.00693,6696136.6015267,4858.0,63.97496,3245280.8533735,0.0
2021-12-27 07:30:00,4070.0,4096.28,4070.0,4088.19,3823.8108,2021-12-27 07:44:59.999,15625718.807935,8493.0,2384.9477,9746412.608655,0.0,50875.0,51180.81,50872.19,51168.91,213.47924,10894618.6545248,8376.0,112.28996,5729829.4968711,0.0
2021-12-27 07:45:00,4087.74,4088.92,4081.23,4082.62,1020.0364,2021-12-27 07:59:59.999,4166756.045848,2930.0,474.5143,1938077.070295,0.0,51168.91,51210.0,51069.78,51146.33,152.02583,7774241.059971,5458.0,68.08495,3481792.2893912,0.0
2021-12-27 08:00:00,4082.74,4091.03,4073.54,4074.76,732.0679,2021-12-27 08:14:59.999,2990284.608223,3126.0,325.5061,1329932.927615,0.0,51150.0,51255.52,51016.84,51045.6,126.00638,6448798.6200527,5243.0,57.11578,2923763.654196,0.0
2021-12-27 08:15:00,4075.22,4097.41,4075.22,4095.6,1730.8223,2021-12-27 08:29:59.999,7078621.035341,3620.0,944.2209,3861970.168587,0.0,51047.76,51428.57,51047.76,51378.1,197.59255,10131927.5688212,7525.0,108.02803,5539619.6041031,0.0
2021-12-27 08:30:00,4095.6,4099.81,4087.62,4088.75,993.1835,2021-12-27 08:44:59.999,4065823.471184,3090.0,510.7767,2091276.778248,0.0,51378.37,51421.7,51253.84,51255.01,142.3767,7307220.4764856,5692.0,56.81155,2915819.8294899,0.0
2021-12-27 08:45:00,4088.61,4098.7,4087.28,4092.02,1188.2237,2021-12-27 08:59:59.999,4863532.940822,2637.0,685.0768,2803642.412303,0.0,51255.0,51370.0,51201.29,51328.29,80.85321,4149497.8174434,3865.0,28.72193,1473895.4005302,0.0
2021-12-27 09:00:00,4091.81,4097.14,4087.52,4092.61,656.2956,2021-12-27 09:14:59.999,2686215.994287,2653.0,317.9451,1301374.416229,0.0,51328.28,51416.39,51277.86,51363.45,114.94908,5905006.4079917,4679.0,39.72782,2040548.0268392,0.0
2021-12-27 09:15:00,4092.6,4104.39,4085.52,4088.07,1053.9548,2021-12-27 09:29:59.999,4318338.873804,3977.0,562.9824,2307128.05002,0.0,51363.44,51607.8,51251.02,51251.03,226.70453,11663483.7349499,8743.0,98.65105,5076189.4378336,0.0
2021-12-27 09:30:00,4087.52,4101.85,4087.28,4099.33,1153.1121,2021-12-27 09:44:59.999,4724079.590796,3783.0,467.2779,1913833.063208,0.0,51251.03,51684.21,51242.49,51600.0,258.49306,13314178.229568,9321.0,148.88835,7668009.174754,0.0
